game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,home_team_money_line_5Dimes,home_team_money_line_sportbet,away_team_money_line_5Dimes,away_team_money_line_sportbet,home_team_money_line_bet365,away_team_money_line_bet365,home_team_money_line_BETOnline,home_team_money_line_SPORTS BETTING,away_team_money_line_BETOnline,away_team_money_line_SPORTS BETTING,home_team_money_line_BOVADA,home_team_money_line_bodog,away_team_money_line_BOVADA,away_team_money_line_bodog,home_team_money_line_BOOKMAKER,home_team_money_line_BetCRIS,away_team_money_line_BOOKMAKER,away_team_money_line_BetCRIS,home_team_money_line_JAZZ,away_team_money_line_JAZZ,home_team_money_line_JUSTBET,away_team_money_line_JUSTBET,home_team_money_line_MATCHBOOK,away_team_money_line_MATCHBOOK,home_team_money_line_PINNACLE,away_team_money_line_PINNACLE,home_team_money_line_Sports Interaction,away_team_money_line_Sports Interaction,home_team_money_line_youwager.eu,away_team_money_line_youwager.eu,home_team_spread_5Dimes,home_team_spread_sportbet,away_team_spread_5Dimes,away_team_spread_sportbet,home_team_spread_bet365,away_team_spread_bet365,home_team_spread_BETOnline,home_team_spread_SPORTS BETTING,away_team_spread_BETOnline,away_team_spread_SPORTS BETTING,home_team_spread_BOVADA,home_team_spread_bodog,away_team_spread_BOVADA,away_team_spread_bodog,home_team_spread_BOOKMAKER,home_team_spread_BetCRIS,away_team_spread_BOOKMAKER,away_team_spread_BetCRIS,home_team_spread_JAZZ,away_team_spread_JAZZ,home_team_spread_JUSTBET,away_team_spread_JUSTBET,home_team_spread_MATCHBOOK,away_team_spread_MATCHBOOK,home_team_spread_PINNACLE,away_team_spread_PINNACLE,home_team_spread_Sports Interaction,away_team_spread_Sports Interaction,home_team_spread_youwager.eu,away_team_spread_youwager.eu,under_total_5Dimes,under_total_sportbet,over_total_5Dimes,over_total_sportbet,under_total_bet365,over_total_bet365,under_total_BETOnline,under_total_SPORTS BETTING,over_total_BETOnline,over_total_SPORTS BETTING,under_total_BOVADA,under_total_bodog,over_total_BOVADA,over_total_bodog,under_total_BOOKMAKER,under_total_BetCRIS,over_total_BOOKMAKER,over_total_BetCRIS,under_total_JAZZ,over_total_JAZZ,under_total_JUSTBET,over_total_JUSTBET,under_total_MATCHBOOK,over_total_MATCHBOOK,under_total_PINNACLE,over_total_PINNACLE,under_total_Sports Interaction,over_total_Sports Interaction,under_total_youwager.eu,over_total_youwager.eu,away_team_money_line_intertops,home_team_money_line_intertops,away_team_spread_intertops,home_team_spread_intertops,under_total_intertops,over_total_intertops,away_team_money_line_HERITAGE,home_team_money_line_HERITAGE,away_team_spread_HERITAGE,home_team_spread_HERITAGE,under_total_HERITAGE,over_total_HERITAGE,away_team_money_line_BetPHOENIX,home_team_money_line_BetPHOENIX,away_team_spread_BetPHOENIX,home_team_spread_BetPHOENIX,under_total_BetPHOENIX,over_total_BetPHOENIX,away_team_money_line_SBR,home_team_money_line_SBR,away_team_spread_SBR,home_team_spread_SBR,under_total_SBR,over_total_SBR
,,,,,,,,,,,,,,,,,,,210.0,210.0,-230.0,-230.0,205.0,-245.0,205.0,205.0,-245.0,-245.0,210.0,210.0,-250.0,-250.0,190.0,190.0,-230.0,-230.0,200.0,-240.0,195.0,-235.0,224.0,-242.0,214.0,-240.0,220.0,-270.0,205.0,-245.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-104.0,-102.0,-106.0,100.0,-120.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-104.0,-104.0,-106.0,-110.0,-110.0,-110.0,-110.0,-240.0,200.0,-105.0,-115.0,-110.0,-110.0,,,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-330.0,-330.0,300.0,300.0,-370.0,290.0,-340.0,-340.0,285.0,285.0,-350.0,-350.0,275.0,275.0,-350.0,-350.0,290.0,290.0,-350.0,290.0,-340.0,280.0,-330.0,296.0,-335.0,293.0,-365.0,285.0,-350.0,270.0,-110.0,-110.0,100.0,100.0,-115.0,-105.0,-115.0,-115.0,-105.0,-105.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-114.0,113.0,-109.0,101.0,100.0,-120.0,100.0,-120.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,104.0,-113.0,102.0,-113.0,-110.0,-110.0,-110.0,-110.0,280.0,-350.0,-110.0,-110.0,-110.0,-110.0,,,,,-105.0,-115.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-135.0,-135.0,125.0,125.0,-135.0,115.0,-140.0,-140.0,120.0,120.0,,,,,-140.0,-140.0,120.0,120.0,-135.0,115.0,-140.0,120.0,-127.0,126.0,-136.0,123.0,-130.0,110.0,-135.0,115.0,-110.0,-110.0,100.0,100.0,-115.0,-105.0,-125.0,-125.0,105.0,105.0,110.0,110.0,-130.0,-130.0,110.0,110.0,-130.0,-130.0,-110.0,-110.0,-110.0,-110.0,-115.0,112.0,-118.0,109.0,-110.0,-110.0,-115.0,-105.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,108.0,-113.0,102.0,-113.0,-110.0,-110.0,-110.0,-110.0,115.0,-135.0,-130.0,110.0,-105.0,-115.0,125.0,-145.0,-120.0,-100.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-112.0,-112.0,102.0,102.0,-115.0,-105.0,-115.0,-115.0,-105.0,-105.0,,,,,-120.0,-120.0,100.0,100.0,-115.0,-105.0,-115.0,-105.0,-107.0,106.0,-117.0,106.0,-130.0,110.0,-120.0,100.0,-106.0,-106.0,-104.0,-104.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-103.0,102.0,-111.0,103.0,-110.0,-110.0,-110.0,-110.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,101.0,-102.0,-107.0,-103.0,-110.0,-110.0,-110.0,-110.0,100.0,-120.0,-110.0,-110.0,-110.0,-110.0,105.0,-125.0,-110.0,-110.0,-100.0,-120.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-500.0,-500.0,435.0,435.0,-550.0,425.0,-535.0,-535.0,430.0,430.0,,,,,-525.0,-525.0,425.0,425.0,-530.0,430.0,-550.0,425.0,-460.0,450.0,-510.0,431.0,-550.0,425.0,-520.0,410.0,-109.0,-109.0,-101.0,-101.0,-110.0,-110.0,-120.0,-120.0,100.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-104.0,103.0,-113.0,104.0,-110.0,-110.0,100.0,-120.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-109.0,-107.0,100.0,-110.0,-115.0,-105.0,-110.0,-110.0,400.0,-530.0,-110.0,-110.0,-110.0,-110.0,420.0,-520.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,205.0,205.0,-225.0,-225.0,190.0,-230.0,200.0,200.0,-240.0,-240.0,200.0,200.0,-240.0,-240.0,190.0,190.0,-230.0,-230.0,200.0,-240.0,190.0,-230.0,210.0,-230.0,199.0,-223.0,200.0,-250.0,210.0,-250.0,-101.0,-101.0,-109.0,-109.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,-121.0,103.0,-111.0,-105.0,-115.0,-115.0,-105.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,107.0,-109.0,102.0,-113.0,-110.0,-110.0,-110.0,-110.0,-235.0,195.0,-110.0,-110.0,-110.0,-110.0,-255.0,210.0,,,-110.0,-110.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-185.0,-185.0,170.0,170.0,-200.0,170.0,-195.0,-195.0,170.0,170.0,-200.0,-200.0,170.0,170.0,-200.0,-200.0,170.0,170.0,-200.0,170.0,-200.0,170.0,-179.0,178.0,-196.0,176.0,-195.0,165.0,-210.0,175.0,-101.0,-101.0,-109.0,-109.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-135.0,-135.0,115.0,115.0,-135.0,115.0,-110.0,-110.0,105.0,-108.0,105.0,-114.0,-115.0,-105.0,-110.0,-110.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,-101.0,-105.0,-105.0,-115.0,-105.0,-110.0,-110.0,170.0,-200.0,-110.0,-110.0,-110.0,-110.0,150.0,-170.0,100.0,-120.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-355.0,-355.0,320.0,320.0,-370.0,290.0,-360.0,-360.0,300.0,300.0,-350.0,-350.0,275.0,275.0,-370.0,-370.0,310.0,310.0,-370.0,310.0,-370.0,305.0,-345.0,330.0,-355.0,310.0,-335.0,265.0,-400.0,300.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,105.0,105.0,-125.0,-125.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,105.0,-125.0,-110.0,-110.0,100.0,-104.0,112.0,-121.0,100.0,-120.0,100.0,-120.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,104.0,-120.0,-103.0,-107.0,-110.0,-110.0,-110.0,-110.0,290.0,-360.0,-110.0,-110.0,-110.0,-110.0,330.0,-405.0,-110.0,-110.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-330.0,-330.0,300.0,300.0,-350.0,275.0,-355.0,-355.0,295.0,295.0,,,,,-365.0,-365.0,305.0,305.0,-345.0,285.0,-350.0,290.0,-305.0,300.0,-330.0,289.0,-335.0,265.0,-350.0,270.0,-101.0,-101.0,-109.0,-109.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-115.0,-105.0,102.0,-103.0,-104.0,-104.0,-105.0,-115.0,-110.0,-110.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,105.0,-106.0,104.0,-115.0,-110.0,-110.0,-110.0,-110.0,280.0,-350.0,-110.0,-110.0,-110.0,-110.0,280.0,-345.0,-110.0,-110.0,-115.0,-105.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-120.0,-120.0,110.0,110.0,-115.0,-105.0,-120.0,-120.0,100.0,100.0,,,,,-115.0,-115.0,-105.0,-105.0,,,-120.0,100.0,-109.0,106.0,-114.0,103.0,,,-115.0,-105.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-108.0,104.0,-109.0,101.0,-110.0,-110.0,-110.0,-110.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,102.0,-110.0,100.0,-115.0,-105.0,-110.0,-110.0,,,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-190.0,-190.0,175.0,175.0,-200.0,170.0,-195.0,-195.0,170.0,170.0,-190.0,-190.0,165.0,165.0,-190.0,-190.0,160.0,160.0,-185.0,165.0,-200.0,170.0,-182.0,174.0,-190.0,171.0,-190.0,160.0,-195.0,167.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-135.0,-135.0,115.0,115.0,-110.0,-110.0,-110.0,-110.0,-101.0,-102.0,-102.0,-106.0,-130.0,110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-102.0,-106.0,-103.0,-107.0,-110.0,-110.0,-110.0,-110.0,170.0,-200.0,-110.0,-110.0,-115.0,-105.0,170.0,-200.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,170.0,170.0,-185.0,-185.0,165.0,-185.0,170.0,170.0,-195.0,-195.0,170.0,170.0,-200.0,-200.0,170.0,170.0,-200.0,-200.0,170.0,-200.0,170.0,-200.0,176.0,-189.0,171.0,-190.0,180.0,-220.0,170.0,-200.0,-110.0,-110.0,100.0,100.0,-115.0,-105.0,-115.0,-115.0,-105.0,-105.0,125.0,125.0,-145.0,-145.0,110.0,110.0,-130.0,-130.0,-110.0,-110.0,-110.0,-110.0,-107.0,103.0,-108.0,100.0,-105.0,-115.0,-110.0,-110.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-103.0,-105.0,-104.0,-106.0,-110.0,-110.0,-110.0,-110.0,-205.0,175.0,-110.0,-110.0,-110.0,-110.0,-210.0,175.0,-115.0,-105.0,-110.0,-110.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-133.0,-133.0,123.0,123.0,-145.0,125.0,-140.0,-140.0,120.0,120.0,,,,,-145.0,-145.0,125.0,125.0,-150.0,130.0,-145.0,125.0,-131.0,121.0,-132.0,120.0,-140.0,120.0,-155.0,135.0,-115.0,-115.0,105.0,105.0,105.0,-125.0,100.0,100.0,-120.0,-120.0,100.0,100.0,-120.0,-120.0,100.0,100.0,-120.0,-120.0,105.0,-125.0,110.0,-130.0,-109.0,105.0,-114.0,105.0,100.0,-120.0,100.0,-120.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-103.0,-106.0,-104.0,-110.0,-110.0,-110.0,-110.0,120.0,-140.0,-115.0,-105.0,-110.0,-110.0,130.0,-150.0,-115.0,-105.0,-110.0,-110.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-200.0,-200.0,185.0,185.0,-220.0,180.0,-220.0,-220.0,190.0,190.0,-210.0,-210.0,175.0,175.0,-230.0,-230.0,190.0,190.0,-210.0,175.0,-210.0,175.0,-216.0,196.0,-222.0,199.0,-200.0,170.0,-210.0,175.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-112.0,110.0,-109.0,101.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-103.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,180.0,-220.0,-110.0,-110.0,-110.0,-110.0,180.0,-220.0,-105.0,-115.0,-110.0,-110.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,130.0,130.0,-140.0,-140.0,130.0,-150.0,130.0,130.0,-150.0,-150.0,140.0,140.0,-160.0,-160.0,130.0,130.0,-150.0,-150.0,125.0,-145.0,130.0,-150.0,133.0,-145.0,132.0,-146.0,130.0,-150.0,135.0,-155.0,-115.0,-115.0,105.0,105.0,-120.0,-100.0,-120.0,-120.0,100.0,100.0,-105.0,-105.0,-115.0,-115.0,-120.0,-120.0,100.0,100.0,-120.0,100.0,-115.0,-105.0,-109.0,107.0,-115.0,106.0,-105.0,-115.0,-110.0,-110.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-101.0,-107.0,101.0,-111.0,-110.0,-110.0,-110.0,-110.0,-145.0,125.0,100.0,-120.0,-110.0,-110.0,-155.0,135.0,105.0,-125.0,-110.0,-110.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-185.0,-185.0,170.0,170.0,-180.0,160.0,-190.0,-190.0,165.0,165.0,-175.0,-175.0,155.0,155.0,-190.0,-190.0,160.0,160.0,-180.0,160.0,-185.0,165.0,-182.0,167.0,-184.0,166.0,-180.0,150.0,-190.0,165.0,-120.0,-120.0,110.0,110.0,-125.0,105.0,-125.0,-125.0,105.0,105.0,-105.0,-105.0,-115.0,-115.0,-130.0,-130.0,110.0,110.0,-120.0,100.0,-125.0,105.0,-125.0,120.0,-121.0,112.0,-125.0,105.0,-110.0,-110.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,108.0,-115.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,165.0,-190.0,105.0,-125.0,-110.0,-110.0,165.0,-190.0,105.0,-125.0,-110.0,-110.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-220.0,-220.0,200.0,200.0,-220.0,180.0,-205.0,-205.0,175.0,175.0,,,,,-230.0,-230.0,190.0,190.0,-210.0,175.0,-215.0,177.0,-224.0,204.0,-213.0,191.0,-220.0,180.0,-220.0,180.0,-109.0,-109.0,-101.0,-101.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-106.0,105.0,-107.0,-101.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,101.0,-109.0,-101.0,-120.0,100.0,-110.0,-110.0,180.0,-220.0,-110.0,-110.0,-110.0,-110.0,185.0,-225.0,-105.0,-115.0,-110.0,-110.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-710.0,-710.0,575.0,575.0,-750.0,525.0,-710.0,-710.0,550.0,550.0,,,,,-625.0,-625.0,500.0,500.0,-745.0,595.0,-700.0,500.0,-660.0,600.0,-700.0,569.0,-750.0,550.0,-800.0,600.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,105.0,-125.0,-110.0,-110.0,110.0,-111.0,102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-124.0,102.0,-113.0,-115.0,-105.0,-110.0,-110.0,500.0,-700.0,-120.0,100.0,-110.0,-110.0,560.0,-760.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,170.0,170.0,-185.0,-185.0,170.0,-200.0,165.0,165.0,-190.0,-190.0,165.0,165.0,-190.0,-190.0,160.0,160.0,-190.0,-190.0,170.0,-200.0,167.0,-190.0,180.0,-181.0,165.0,-183.0,170.0,-200.0,175.0,-210.0,-110.0,-110.0,100.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,100.0,-120.0,-120.0,-110.0,-110.0,-110.0,-110.0,-105.0,101.0,-110.0,102.0,-105.0,-115.0,-110.0,-110.0,-103.0,-103.0,-107.0,-107.0,,,,,,,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,,,-101.0,-105.0,-102.0,-108.0,-110.0,-110.0,-110.0,-110.0,-200.0,170.0,-110.0,-110.0,,,-200.0,170.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,270.0,270.0,-300.0,-300.0,250.0,-310.0,260.0,260.0,-310.0,-310.0,265.0,265.0,-330.0,-330.0,260.0,260.0,-310.0,-310.0,250.0,-300.0,260.0,-320.0,264.0,-275.0,264.0,-300.0,280.0,-360.0,245.0,-310.0,-113.0,-113.0,103.0,103.0,-110.0,-110.0,-120.0,-120.0,100.0,100.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-120.0,100.0,-110.0,-110.0,-111.0,110.0,-119.0,110.0,100.0,-120.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,107.0,-109.0,106.0,-117.0,-110.0,-110.0,-110.0,-110.0,-330.0,270.0,-110.0,-110.0,-110.0,-110.0,-320.0,260.0,-110.0,-110.0,-110.0,-110.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-135.0,-135.0,125.0,125.0,-135.0,115.0,-140.0,-140.0,120.0,120.0,,,,,-140.0,-140.0,120.0,120.0,-140.0,120.0,-140.0,120.0,-135.0,125.0,-135.0,122.0,-140.0,120.0,-155.0,135.0,-109.0,-109.0,-101.0,-101.0,110.0,-130.0,-115.0,-115.0,-105.0,-105.0,-105.0,-105.0,-115.0,-115.0,110.0,110.0,-130.0,-130.0,100.0,-120.0,105.0,-125.0,-107.0,106.0,-110.0,102.0,-115.0,-105.0,-110.0,-110.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-106.0,102.0,-108.0,-102.0,-110.0,-110.0,-110.0,-110.0,120.0,-140.0,-105.0,-115.0,-110.0,-110.0,125.0,-145.0,-120.0,100.0,-110.0,-110.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-200.0,-200.0,185.0,185.0,-220.0,180.0,-220.0,-220.0,190.0,190.0,-210.0,-210.0,175.0,175.0,-215.0,-215.0,185.0,185.0,-200.0,170.0,-210.0,175.0,-190.0,188.0,-205.0,184.0,-200.0,170.0,-235.0,195.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,102.0,-103.0,-104.0,-104.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-107.0,104.0,-110.0,100.0,-110.0,-110.0,-110.0,-110.0,175.0,-205.0,-115.0,-105.0,-110.0,-110.0,180.0,-220.0,-105.0,-115.0,-110.0,-110.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-133.0,-133.0,123.0,123.0,-135.0,115.0,-135.0,-135.0,115.0,115.0,,,,,-135.0,-135.0,115.0,115.0,-140.0,120.0,-140.0,120.0,-135.0,131.0,-136.0,123.0,-125.0,105.0,-135.0,115.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,115.0,115.0,-135.0,-135.0,-120.0,100.0,-115.0,-105.0,-110.0,106.0,-104.0,-104.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,102.0,-104.0,-103.0,-107.0,-115.0,-105.0,-110.0,-110.0,115.0,-135.0,-105.0,-115.0,-110.0,-110.0,125.0,-145.0,100.0,-120.0,-110.0,-110.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-675.0,-675.0,550.0,550.0,-700.0,500.0,-670.0,-670.0,530.0,530.0,,,,,-700.0,-700.0,550.0,550.0,,,-660.0,485.0,-630.0,620.0,-655.0,538.0,-600.0,450.0,-750.0,550.0,-109.0,-109.0,-101.0,-101.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,100.0,-120.0,-120.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,101.0,-104.0,-102.0,-106.0,-110.0,-110.0,-110.0,-110.0,-101.0,-101.0,-109.0,-109.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-103.0,-110.0,-106.0,-104.0,-115.0,-105.0,-110.0,-110.0,500.0,-700.0,-110.0,-110.0,-110.0,-110.0,500.0,-800.0,-120.0,100.0,-110.0,-110.0,,,,,,,,,,,,
